sno,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
3287,tripura,2022,3,Financial Services,4343,5330626.12
3288,tripura,2022,3,Others,9679,5616127.068
3289,tripura,2022,4,Peer-to-peer payments,2252390,8142233538
3290,tripura,2022,4,Merchant payments,2054988,1925282619
3291,tripura,2022,4,Recharge & bill payments,874800,373875271.2
3292,tripura,2022,4,Financial Services,5787,5028488.555
3293,tripura,2022,4,Others,10225,6551901.176
3294,uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827544
3295,uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969149
3296,uttar-pradesh,2018,1,Merchant payments,442436,428301434.3
3297,uttar-pradesh,2018,1,Financial Services,397328,75150444.99
3298,uttar-pradesh,2018,1,Others,570712,447722351.3
3299,uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461
3300,uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440016
3301,uttar-pradesh,2018,2,Merchant payments,909545,799920463.3
3302,uttar-pradesh,2018,2,Financial Services,563213,105536911.8
3303,uttar-pradesh,2018,2,Others,521685,572768843.2
3304,uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051607
3305,uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029063
3306,uttar-pradesh,2018,3,Merchant payments,2397448,1012726185
3307,uttar-pradesh,2018,3,Financial Services,603303,76605144.66
3308,uttar-pradesh,2018,3,Others,544964,493702369.6
3309,uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291124
3310,uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717447
3311,uttar-pradesh,2018,4,Merchant payments,6953857,2480267671
3312,uttar-pradesh,2018,4,Financial Services,517619,76250539.86
3313,uttar-pradesh,2018,4,Others,847573,663216794.2
3314,uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330
3315,uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102033
3316,uttar-pradesh,2019,1,Merchant payments,8558766,3105904146
3317,uttar-pradesh,2019,1,Financial Services,389733,43341558.49
3318,uttar-pradesh,2019,1,Others,912840,637066065.9
3319,uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482659
3320,uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886176
3321,uttar-pradesh,2019,2,Merchant payments,12733089,4894223107
3322,uttar-pradesh,2019,2,Financial Services,264091,38169259.95
3323,uttar-pradesh,2019,2,Others,1229734,775758168.4
3324,uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023864
3325,uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160943
3326,uttar-pradesh,2019,3,Merchant payments,19625935,7399443975
3327,uttar-pradesh,2019,3,Financial Services,258548,51363215.15
3328,uttar-pradesh,2019,3,Others,1389018,683145478.1
3329,uttar-pradesh,2019,4,Peer-to-peer payments,40540310,1.26565E+11
3330,uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140370
3331,uttar-pradesh,2019,4,Merchant payments,20582052,9412924985
3332,uttar-pradesh,2019,4,Financial Services,242936,45686806.83
3333,uttar-pradesh,2019,4,Others,1239931,433285937.6
3334,uttar-pradesh,2020,1,Peer-to-peer payments,39581157,1.47735E+11
3335,uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417431
3336,uttar-pradesh,2020,1,Merchant payments,26741638,13072371617
3337,uttar-pradesh,2020,1,Financial Services,139990,64365117.41
3338,uttar-pradesh,2020,1,Others,998744,376573949.2
3339,uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056
3340,uttar-pradesh,2020,2,Peer-to-peer payments,39434202,1.5008E+11
3341,uttar-pradesh,2020,2,Merchant payments,18625913,13655151083
3342,uttar-pradesh,2020,2,Financial Services,150360,131930242.9
3343,uttar-pradesh,2020,2,Others,412073,209384339.6
3344,uttar-pradesh,2020,3,Peer-to-peer payments,54449911,2.07531E+11
3345,uttar-pradesh,2020,3,Recharge & bill payments,37465163,16437365641
3346,uttar-pradesh,2020,3,Merchant payments,34697942,24224433241
3347,uttar-pradesh,2020,3,Financial Services,206210,194129227.5
3348,uttar-pradesh,2020,3,Others,586033,303114557.1
3349,uttar-pradesh,2020,4,Peer-to-peer payments,75433782,2.94401E+11
3350,uttar-pradesh,2020,4,Merchant payments,61922138,44438824681
3351,uttar-pradesh,2020,4,Recharge & bill payments,39570153,17793973969
3352,uttar-pradesh,2020,4,Financial Services,246868,255803306.1
3353,uttar-pradesh,2020,4,Others,994576,539071475.9
3354,uttar-pradesh,2021,1,Peer-to-peer payments,85539321,3.2161E+11
3355,uttar-pradesh,2021,1,Merchant payments,78873969,55362244381
3356,uttar-pradesh,2021,1,Recharge & bill payments,38981894,18563189222
3357,uttar-pradesh,2021,1,Financial Services,250656,266104783.7
3358,uttar-pradesh,2021,1,Others,853707,486435811.4
3359,uttar-pradesh,2021,2,Peer-to-peer payments,102927942,3.88762E+11
3360,uttar-pradesh,2021,2,Merchant payments,84860582,70351401160
3361,uttar-pradesh,2021,2,Recharge & bill payments,53030710,22266927129
3362,uttar-pradesh,2021,2,Financial Services,270944,266853066.8
3363,uttar-pradesh,2021,2,Others,858953,525487682.6
3364,uttar-pradesh,2021,3,Peer-to-peer payments,127945827,4.40727E+11
3365,uttar-pradesh,2021,3,Merchant payments,126699830,91089049637
3366,uttar-pradesh,2021,3,Recharge & bill payments,50414232,24348150110
3367,uttar-pradesh,2021,3,Financial Services,253418,292009129
3368,uttar-pradesh,2021,3,Others,1230077,624716522.1
3369,uttar-pradesh,2021,4,Merchant payments,183966052,1.42889E+11
3370,uttar-pradesh,2021,4,Peer-to-peer payments,167503176,6.00974E+11
3371,uttar-pradesh,2021,4,Recharge & bill payments,52863531,28812549098
3372,uttar-pradesh,2021,4,Financial Services,353219,386356976.5
3373,uttar-pradesh,2021,4,Others,1471954,829152405.3
3374,uttar-pradesh,2022,1,Merchant payments,221556930,1.65544E+11
3375,uttar-pradesh,2022,1,Peer-to-peer payments,195592648,6.84759E+11
3376,uttar-pradesh,2022,1,Recharge & bill payments,54873261,31683813998
3377,uttar-pradesh,2022,1,Financial Services,358499,386218170.6
3378,uttar-pradesh,2022,1,Others,1571908,750327356.1
3379,uttar-pradesh,2022,2,Merchant payments,298721048,2.16176E+11
3380,uttar-pradesh,2022,2,Peer-to-peer payments,232444860,8.12579E+11
3381,uttar-pradesh,2022,2,Recharge & bill payments,62659780,37867966759
3382,uttar-pradesh,2022,2,Financial Services,268349,285646084.3
3383,uttar-pradesh,2022,2,Others,1204739,606123265.1
3384,uttar-pradesh,2022,3,Merchant payments,361972506,2.32006E+11
3385,uttar-pradesh,2022,3,Peer-to-peer payments,267205027,8.44564E+11
3386,uttar-pradesh,2022,3,Recharge & bill payments,72984811,43854148173
3387,uttar-pradesh,2022,3,Financial Services,367887,344330142.1
3388,uttar-pradesh,2022,3,Others,1058841,601411350.4
3389,uttar-pradesh,2022,4,Merchant payments,439247166,2.96782E+11
3390,uttar-pradesh,2022,4,Peer-to-peer payments,317613698,1.03035E+12
3391,uttar-pradesh,2022,4,Recharge & bill payments,78025017,48159073835
3392,uttar-pradesh,2022,4,Financial Services,418329,430212917.3
3393,uttar-pradesh,2022,4,Others,1064861,661985014.8
3394,uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3
3395,uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346
3396,uttarakhand,2018,1,Merchant payments,35382,39372913.1
3397,uttarakhand,2018,1,Financial Services,27761,5637758.556
3398,uttarakhand,2018,1,Others,53569,42553823.19
3399,uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8
3400,uttarakhand,2018,2,Peer-to-peer payments,620490,2358941865
3401,uttarakhand,2018,2,Merchant payments,60494,66946005.76
3402,uttarakhand,2018,2,Financial Services,29919,7913276.779
3403,uttarakhand,2018,2,Others,46887,52152138.42
3404,uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030295
3405,uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.8
3406,uttarakhand,2018,3,Merchant payments,112342,84447374.87
3407,uttarakhand,2018,3,Financial Services,22792,4334709.91
3408,uttarakhand,2018,3,Others,39917,42516103.39
3409,uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132
3410,uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.3
3411,uttarakhand,2018,4,Merchant payments,289733,228453045.9
3412,uttarakhand,2018,4,Financial Services,29916,6035161.099
3413,uttarakhand,2018,4,Others,50257,54285064.33
3414,uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464
3415,uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.7
3416,uttarakhand,2019,1,Merchant payments,372290,226281078.8
3417,uttarakhand,2019,1,Financial Services,28784,3951610.305
3418,uttarakhand,2019,1,Others,55528,46303966.01
3419,uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954671
3420,uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9
3421,uttarakhand,2019,2,Merchant payments,721858,323876953.4
3422,uttarakhand,2019,2,Financial Services,21852,2550386.477
3423,uttarakhand,2019,2,Others,69727,54187888.54
3424,uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076
3425,uttarakhand,2019,3,Recharge & bill payments,2201606,683772297
3426,uttarakhand,2019,3,Merchant payments,1121052,480794827.1
3427,uttarakhand,2019,3,Financial Services,12119,4570326.192
3428,uttarakhand,2019,3,Others,62155,47272543.29
3429,uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339547
3430,uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.5
3431,uttarakhand,2019,4,Merchant payments,1542944,701746516.9
3432,uttarakhand,2019,4,Financial Services,11585,3555524.377
3433,uttarakhand,2019,4,Others,50298,30336605.84
3434,uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676597
3435,uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924
3436,uttarakhand,2020,1,Merchant payments,2289657,1094245197
3437,uttarakhand,2020,1,Financial Services,10246,8180881.809
3438,uttarakhand,2020,1,Others,48341,27378658.63
3439,uttarakhand,2020,2,Recharge & bill payments,3755695,1303523585
3440,uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964170
3441,uttarakhand,2020,2,Merchant payments,1587042,1181497493
3442,uttarakhand,2020,2,Financial Services,15023,17612288.06
3443,uttarakhand,2020,2,Others,33981,18590166.38
3444,uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807
3445,uttarakhand,2020,3,Recharge & bill payments,3751993,1509373288
3446,uttarakhand,2020,3,Merchant payments,3164623,2166776520
3447,uttarakhand,2020,3,Financial Services,20455,26449980.58
3448,uttarakhand,2020,3,Others,45352,23442372.42
3449,uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002
3450,uttarakhand,2020,4,Merchant payments,6629201,4274032857
3451,uttarakhand,2020,4,Recharge & bill payments,4140391,1697819951
3452,uttarakhand,2020,4,Financial Services,27120,29791064.76
3453,uttarakhand,2020,4,Others,68376,42358455.01
3454,uttarakhand,2021,1,Merchant payments,8393767,5283142247
3455,uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365443
3456,uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484
3457,uttarakhand,2021,1,Financial Services,30208,38400864
3458,uttarakhand,2021,1,Others,56148,36320362.17
3459,uttarakhand,2021,2,Peer-to-peer payments,9374939,32674145244
3460,uttarakhand,2021,2,Merchant payments,9134389,6257528832
3461,uttarakhand,2021,2,Recharge & bill payments,5388285,1979824049
3462,uttarakhand,2021,2,Financial Services,31497,35404991.87
3463,uttarakhand,2021,2,Others,71322,43914757.7
3464,uttarakhand,2021,3,Merchant payments,13673085,9001414756
3465,uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720
3466,uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095
3467,uttarakhand,2021,3,Financial Services,27839,38013969.98
3468,uttarakhand,2021,3,Others,86175,48863242.23
3469,uttarakhand,2021,4,Merchant payments,19850878,13515464698
3470,uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473
3471,uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090
3472,uttarakhand,2021,4,Financial Services,38764,51212042.38
3473,uttarakhand,2021,4,Others,116173,71304856.18
3474,uttarakhand,2022,1,Merchant payments,22595602,14585438346
3475,uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521439
3476,uttarakhand,2022,1,Recharge & bill payments,5617605,2745987928
3477,uttarakhand,2022,1,Financial Services,39033,49695999.72
3478,uttarakhand,2022,1,Others,106900,62138787.24
3479,uttarakhand,2022,2,Merchant payments,32087670,19479185362
3480,uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300
3481,uttarakhand,2022,2,Recharge & bill payments,6263098,3174160698
3482,uttarakhand,2022,2,Financial Services,32284,37217548.79
3483,uttarakhand,2022,2,Others,106417,58906116.08
3484,uttarakhand,2022,3,Merchant payments,35069444,20528059274
3485,uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272373
3486,uttarakhand,2022,3,Recharge & bill payments,6765699,3633710469
3487,uttarakhand,2022,3,Financial Services,38061,44669245.27
3488,uttarakhand,2022,3,Others,92270,57548577.44
3489,uttarakhand,2022,4,Merchant payments,43185705,26026949674
3490,uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041975
3491,uttarakhand,2022,4,Recharge & bill payments,7610775,4128624165
3492,uttarakhand,2022,4,Financial Services,44569,55762460.39
3493,uttarakhand,2022,4,Others,99793,64668557.39
3494,west-bengal,2018,1,Recharge & bill payments,5773831,964309486
3495,west-bengal,2018,1,Peer-to-peer payments,4383075,8874266826
3496,west-bengal,2018,1,Financial Services,665171,119502271.7
3497,west-bengal,2018,1,Merchant payments,443378,366788699.7
3498,west-bengal,2018,1,Others,444770,301111268.9
3499,west-bengal,2018,2,Peer-to-peer payments,8284944,15889890047
3500,west-bengal,2018,2,Recharge & bill payments,7360522,1563841174
3501,west-bengal,2018,2,Financial Services,1121570,160809685.9
3502,west-bengal,2018,2,Merchant payments,937608,715914360.8
3503,west-bengal,2018,2,Others,377802,298728202.7
3504,west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815
3505,west-bengal,2018,3,Recharge & bill payments,7596315,1992473341
3506,west-bengal,2018,3,Merchant payments,2252265,979603555.1
3507,west-bengal,2018,3,Financial Services,1619524,185187032.9
3508,west-bengal,2018,3,Others,354883,246871438.6
3509,west-bengal,2018,4,Peer-to-peer payments,17154995,35303180047
3510,west-bengal,2018,4,Recharge & bill payments,9425082,2467741143
3511,west-bengal,2018,4,Merchant payments,8633569,2294203497
3512,west-bengal,2018,4,Financial Services,734796,93755616.52
3513,west-bengal,2018,4,Others,565106,330738908.2
3514,west-bengal,2019,1,Peer-to-peer payments,27374206,44170923882
3515,west-bengal,2019,1,Recharge & bill payments,11659948,3021107712
3516,west-bengal,2019,1,Merchant payments,7636726,2645438308
3517,west-bengal,2019,1,Financial Services,525650,47986448.47
3518,west-bengal,2019,1,Others,429858,279216273.4
3519,west-bengal,2019,2,Peer-to-peer payments,20285958,48394974398
3520,west-bengal,2019,2,Merchant payments,13646142,4657258459
3521,west-bengal,2019,2,Recharge & bill payments,12129638,3676123279
3522,west-bengal,2019,2,Financial Services,421037,45646046.99
3523,west-bengal,2019,2,Others,540760,331688935.2
3524,west-bengal,2019,3,Merchant payments,30804036,8273187167
3525,west-bengal,2019,3,Peer-to-peer payments,21522913,57058405341
3526,west-bengal,2019,3,Recharge & bill payments,13011501,4832486822
3527,west-bengal,2019,3,Financial Services,558653,57054414.84
3528,west-bengal,2019,3,Others,547726,319398871.5
3529,west-bengal,2019,4,Peer-to-peer payments,67037576,76593333398
3530,west-bengal,2019,4,Recharge & bill payments,14511711,4859794690
3531,west-bengal,2019,4,Merchant payments,14187744,6477138701
3532,west-bengal,2019,4,Financial Services,653648,77047243.73
3533,west-bengal,2019,4,Others,415159,196296222.3
3534,west-bengal,2020,1,Peer-to-peer payments,28457404,82770282624
3535,west-bengal,2020,1,Merchant payments,19779392,8097859089
3536,west-bengal,2020,1,Recharge & bill payments,17448908,5550815440
3537,west-bengal,2020,1,Financial Services,210068,58280893.55
3538,west-bengal,2020,1,Others,354609,176067145.3
3539,west-bengal,2020,2,Peer-to-peer payments,24855687,84984004331
3540,west-bengal,2020,2,Recharge & bill payments,22220012,7496845562
3541,west-bengal,2020,2,Merchant payments,10225729,7404190138
3542,west-bengal,2020,2,Financial Services,130595,89987205.23
3543,west-bengal,2020,2,Others,244774,124404641.8
3544,west-bengal,2020,3,Peer-to-peer payments,37556349,1.33121E+11
3545,west-bengal,2020,3,Recharge & bill payments,22284079,8768630923
3546,west-bengal,2020,3,Merchant payments,19599024,14614394375
3547,west-bengal,2020,3,Financial Services,151996,125973420.9
3548,west-bengal,2020,3,Others,363056,183680984.1
3549,west-bengal,2020,4,Peer-to-peer payments,46437233,1.66392E+11
3550,west-bengal,2020,4,Merchant payments,30077510,22241302941
3551,west-bengal,2020,4,Recharge & bill payments,23158305,10074605883
3552,west-bengal,2020,4,Financial Services,178455,164241191.7
3553,west-bengal,2020,4,Others,489142,293466753.6
3554,west-bengal,2021,1,Peer-to-peer payments,53869075,2.0224E+11
3555,west-bengal,2021,1,Merchant payments,37143701,28918343691
3556,west-bengal,2021,1,Recharge & bill payments,26673733,11339665945
3557,west-bengal,2021,1,Financial Services,166727,175445811.9
3558,west-bengal,2021,1,Others,400816,263502545.1
3559,west-bengal,2021,2,Peer-to-peer payments,64661051,2.30812E+11
3560,west-bengal,2021,2,Merchant payments,41696787,34787867208
3561,west-bengal,2021,2,Recharge & bill payments,34799709,13331453858
