sno,State,Year,Quarter,brands,Count,Percentage
4043,manipur,2020,3,Huawei,3222,0.01246118
4044,manipur,2020,3,OnePlus,2459,0.009510255
4045,manipur,2020,3,Motorola,2176,0.008415744
4046,manipur,2020,3,Lenovo,1996,0.007719589
4047,manipur,2020,3,Others,14644,0.0566361
4048,manipur,2020,4,Xiaomi,137767,0.477078803
4049,manipur,2020,4,Samsung,48641,0.168440846
4050,manipur,2020,4,Vivo,34019,0.117805743
4051,manipur,2020,4,Oppo,24639,0.085323369
4052,manipur,2020,4,Realme,11096,0.038424778
4053,manipur,2020,4,Apple,6525,0.022595681
4054,manipur,2020,4,Huawei,3448,0.011940216
4055,manipur,2020,4,OnePlus,2688,0.009308382
4056,manipur,2020,4,Motorola,2319,0.008030557
4057,manipur,2020,4,Lenovo,2118,0.007334506
4058,manipur,2020,4,Others,15512,0.053717119
4059,manipur,2021,1,Xiaomi,149035,0.47665575
4060,manipur,2021,1,Samsung,52212,0.166988627
4061,manipur,2021,1,Vivo,37725,0.120655136
4062,manipur,2021,1,Oppo,26807,0.085736308
4063,manipur,2021,1,Realme,12487,0.03993693
4064,manipur,2021,1,Apple,7077,0.022634232
4065,manipur,2021,1,Huawei,3626,0.011596965
4066,manipur,2021,1,OnePlus,2920,0.009338979
4067,manipur,2021,1,Motorola,2347,0.007506365
4068,manipur,2021,1,Lenovo,2098,0.006709993
4069,manipur,2021,1,Others,16334,0.052240715
4070,manipur,2021,2,Xiaomi,159031,0.474140527
4071,manipur,2021,2,Samsung,55541,0.165591859
4072,manipur,2021,2,Vivo,41068,0.122441556
4073,manipur,2021,2,Oppo,29009,0.086488437
4074,manipur,2021,2,Realme,14786,0.044083492
4075,manipur,2021,2,Apple,7675,0.022882511
4076,manipur,2021,2,Huawei,3685,0.010986587
4077,manipur,2021,2,OnePlus,3183,0.009489906
4078,manipur,2021,2,Motorola,2290,0.006827485
4079,manipur,2021,2,HMD Global,2192,0.006535305
4080,manipur,2021,2,Others,16949,0.050532335
4081,manipur,2021,3,Xiaomi,171051,0.472844431
4082,manipur,2021,3,Samsung,57831,0.159864989
4083,manipur,2021,3,Vivo,45197,0.124940221
4084,manipur,2021,3,Oppo,32022,0.088519941
4085,manipur,2021,3,Realme,17435,0.048196401
4086,manipur,2021,3,Apple,8421,0.023278572
4087,manipur,2021,3,Huawei,4030,0.011140321
4088,manipur,2021,3,OnePlus,3903,0.010789249
4089,manipur,2021,3,Motorola,2266,0.006264012
4090,manipur,2021,3,HMD Global,2169,0.00599587
4091,manipur,2021,3,Others,17424,0.048165994
4092,manipur,2021,4,Xiaomi,183086,0.472180242
4093,manipur,2021,4,Samsung,60028,0.154812687
4094,manipur,2021,4,Vivo,48425,0.124888458
4095,manipur,2021,4,Oppo,34483,0.08893193
4096,manipur,2021,4,Realme,21355,0.055074714
4097,manipur,2021,4,Apple,9391,0.024219463
4098,manipur,2021,4,OnePlus,4695,0.012108442
4099,manipur,2021,4,Huawei,4031,0.010395981
4100,manipur,2021,4,HMD Global,2508,0.006468152
4101,manipur,2021,4,Motorola,2358,0.006081301
4102,manipur,2021,4,Others,17386,0.044838631
4103,manipur,2022,1,Xiaomi,193373,0.46946589
4104,manipur,2022,1,Samsung,62042,0.150623938
4105,manipur,2022,1,Vivo,51648,0.125389658
4106,manipur,2022,1,Oppo,37434,0.090881282
4107,manipur,2022,1,Realme,24745,0.060075261
4108,manipur,2022,1,Apple,10256,0.024899247
4109,manipur,2022,1,OnePlus,5335,0.012952173
4110,manipur,2022,1,Huawei,4094,0.009939306
4111,manipur,2022,1,HMD Global,2518,0.006113134
4112,manipur,2022,1,Motorola,2359,0.005727118
4113,manipur,2022,1,Others,18096,0.043932993
4114,meghalaya,2018,1,Xiaomi,4528,0.244584886
4115,meghalaya,2018,1,Samsung,3411,0.184248906
4116,meghalaya,2018,1,Vivo,1869,0.100956085
4117,meghalaya,2018,1,Oppo,1779,0.096094636
4118,meghalaya,2018,1,Realme,1065,0.057527143
4119,meghalaya,2018,1,Motorola,662,0.035758656
4120,meghalaya,2018,1,Lenovo,577,0.031167288
4121,meghalaya,2018,1,Apple,548,0.029600821
4122,meghalaya,2018,1,Micromax,498,0.026900016
4123,meghalaya,2018,1,OnePlus,435,0.023497002
4124,meghalaya,2018,1,Others,3141,0.16966456
4125,meghalaya,2018,2,Xiaomi,6618,0.248628747
4126,meghalaya,2018,2,Samsung,4962,0.186415208
4127,meghalaya,2018,2,Vivo,2798,0.105116838
4128,meghalaya,2018,2,Oppo,2671,0.100345631
4129,meghalaya,2018,2,Realme,1478,0.055526336
4130,meghalaya,2018,2,Motorola,917,0.034450372
4131,meghalaya,2018,2,Lenovo,808,0.030355399
4132,meghalaya,2018,2,Apple,711,0.026711248
4133,meghalaya,2018,2,Micromax,667,0.025058231
4134,meghalaya,2018,2,Asus,556,0.020888121
4135,meghalaya,2018,2,Others,4432,0.16650387
4136,meghalaya,2018,3,Xiaomi,9247,0.248035192
4137,meghalaya,2018,3,Samsung,7096,0.190338242
4138,meghalaya,2018,3,Vivo,4323,0.11595719
4139,meghalaya,2018,3,Oppo,3817,0.102384593
4140,meghalaya,2018,3,Realme,1993,0.053458866
4141,meghalaya,2018,3,Motorola,1170,0.031383278
4142,meghalaya,2018,3,Lenovo,958,0.025696736
4143,meghalaya,2018,3,Apple,908,0.02435557
4144,meghalaya,2018,3,Micromax,900,0.024140983
4145,meghalaya,2018,3,Asus,784,0.021029479
4146,meghalaya,2018,3,Others,6085,0.163219871
4147,meghalaya,2018,4,Xiaomi,12391,0.249647419
4148,meghalaya,2018,4,Samsung,9662,0.194664947
4149,meghalaya,2018,4,Vivo,6164,0.124189064
4150,meghalaya,2018,4,Oppo,5306,0.106902526
4151,meghalaya,2018,4,Realme,2710,0.05459967
4152,meghalaya,2018,4,Motorola,1447,0.029153403
4153,meghalaya,2018,4,Lenovo,1261,0.025405972
4154,meghalaya,2018,4,Apple,1138,0.022927832
4155,meghalaya,2018,4,Asus,1055,0.021255591
4156,meghalaya,2018,4,Micromax,1051,0.021175001
4157,meghalaya,2018,4,Others,7449,0.150078575
4158,meghalaya,2019,1,Xiaomi,15243,0.247906061
4159,meghalaya,2019,1,Samsung,11907,0.19365069
4160,meghalaya,2019,1,Vivo,7947,0.129246833
4161,meghalaya,2019,1,Oppo,6915,0.112462797
4162,meghalaya,2019,1,Realme,3316,0.053930099
4163,meghalaya,2019,1,Motorola,1658,0.02696505
4164,meghalaya,2019,1,Lenovo,1461,0.02376112
4165,meghalaya,2019,1,Apple,1365,0.022199815
4166,meghalaya,2019,1,Huawei,1316,0.021402898
4167,meghalaya,2019,1,Micromax,1298,0.021110153
4168,meghalaya,2019,1,Others,9061,0.147364484
4169,meghalaya,2019,2,Xiaomi,18498,0.247478126
4170,meghalaya,2019,2,Samsung,14431,0.193067188
4171,meghalaya,2019,2,Vivo,9893,0.132354909
4172,meghalaya,2019,2,Oppo,8757,0.117156771
4173,meghalaya,2019,2,Realme,4015,0.053715249
4174,meghalaya,2019,2,Motorola,1926,0.025767265
4175,meghalaya,2019,2,Lenovo,1740,0.023278838
4176,meghalaya,2019,2,Huawei,1622,0.021700158
4177,meghalaya,2019,2,Apple,1607,0.021499478
4178,meghalaya,2019,2,Micromax,1521,0.020348915
4179,meghalaya,2019,2,Others,10736,0.143633104
4180,meghalaya,2019,3,Xiaomi,21608,0.247245266
4181,meghalaya,2019,3,Samsung,16550,0.189370101
4182,meghalaya,2019,3,Vivo,11978,0.137055896
4183,meghalaya,2019,3,Oppo,10379,0.118759654
4184,meghalaya,2019,3,Realme,4869,0.055712569
4185,meghalaya,2019,3,Motorola,2101,0.024040277
4186,meghalaya,2019,3,Huawei,1917,0.021934893
4187,meghalaya,2019,3,Apple,1850,0.021168259
4188,meghalaya,2019,3,Asus,1800,0.020596144
4189,meghalaya,2019,3,Micromax,1791,0.020493163
4190,meghalaya,2019,3,Others,12552,0.143623777
4191,meghalaya,2019,4,Xiaomi,24747,0.247395781
4192,meghalaya,2019,4,Samsung,19042,0.190362891
4193,meghalaya,2019,4,Vivo,14054,0.140497851
4194,meghalaya,2019,4,Oppo,12145,0.121413576
4195,meghalaya,2019,4,Realme,5932,0.059302209
4196,meghalaya,2019,4,Motorola,2238,0.022373288
4197,meghalaya,2019,4,Huawei,2178,0.021773468
4198,meghalaya,2019,4,Apple,2052,0.020513846
4199,meghalaya,2019,4,Micromax,1999,0.019984005
4200,meghalaya,2019,4,Asus,1825,0.018244527
4201,meghalaya,2019,4,Others,13818,0.138138558
4202,meghalaya,2020,1,Xiaomi,27877,0.244934718
4203,meghalaya,2020,1,Samsung,21610,0.189871193
4204,meghalaya,2020,1,Vivo,16379,0.14391024
4205,meghalaya,2020,1,Oppo,14191,0.124685891
4206,meghalaya,2020,1,Realme,7242,0.063630133
4207,meghalaya,2020,1,Huawei,2446,0.021491205
4208,meghalaya,2020,1,Motorola,2386,0.020964029
4209,meghalaya,2020,1,Apple,2309,0.020287487
4210,meghalaya,2020,1,Micromax,2089,0.018354508
4211,meghalaya,2020,1,Asus,2050,0.018011844
4212,meghalaya,2020,1,Others,15235,0.133858752
4213,meghalaya,2020,2,Xiaomi,32935,0.241793981
4214,meghalaya,2020,2,Samsung,25696,0.188648494
4215,meghalaya,2020,2,Vivo,20152,0.147946935
4216,meghalaya,2020,2,Oppo,17459,0.128176138
4217,meghalaya,2020,2,Realme,9186,0.067439487
4218,meghalaya,2020,2,Huawei,2792,0.02049761
4219,meghalaya,2020,2,Motorola,2600,0.019088033
4220,meghalaya,2020,2,Micromax,2562,0.018809054
4221,meghalaya,2020,2,Apple,2489,0.01827312
4222,meghalaya,2020,2,Asus,2372,0.017414159
4223,meghalaya,2020,2,Others,17968,0.131912988
4224,meghalaya,2020,3,Xiaomi,37816,0.239734755
4225,meghalaya,2020,3,Samsung,29736,0.188511547
4226,meghalaya,2020,3,Vivo,23981,0.152027691
4227,meghalaya,2020,3,Oppo,20562,0.13035292
4228,meghalaya,2020,3,Realme,11286,0.071547664
4229,meghalaya,2020,3,Huawei,3110,0.019715863
4230,meghalaya,2020,3,Micromax,2892,0.018333851
4231,meghalaya,2020,3,Motorola,2853,0.01808661
4232,meghalaya,2020,3,Apple,2775,0.017592129
4233,meghalaya,2020,3,Asus,2623,0.016628524
4234,meghalaya,2020,3,Others,20107,0.127468445
4235,meghalaya,2020,4,Xiaomi,41993,0.237992145
4236,meghalaya,2020,4,Samsung,33436,0.189495996
4237,meghalaya,2020,4,Vivo,27150,0.153870567
4238,meghalaya,2020,4,Oppo,23405,0.132646064
4239,meghalaya,2020,4,Realme,13219,0.074917681
4240,meghalaya,2020,4,Huawei,3369,0.019093552
4241,meghalaya,2020,4,Apple,3096,0.017546345
4242,meghalaya,2020,4,Micromax,3067,0.01738199
4243,meghalaya,2020,4,Motorola,3016,0.017092951
4244,meghalaya,2020,4,Asus,2832,0.016050145
4245,meghalaya,2020,4,Others,21864,0.123912563
4246,meghalaya,2021,1,Xiaomi,45624,0.239033054
4247,meghalaya,2021,1,Samsung,35701,0.187044517
4248,meghalaya,2021,1,Vivo,30076,0.157574043
4249,meghalaya,2021,1,Oppo,25290,0.132499253
4250,meghalaya,2021,1,Realme,14857,0.077838727
4251,meghalaya,2021,1,Huawei,3554,0.018620101
4252,meghalaya,2021,1,Apple,3344,0.01751987
4253,meghalaya,2021,1,Asus,3198,0.016754947
4254,meghalaya,2021,1,Micromax,3117,0.016330572
4255,meghalaya,2021,1,Motorola,3077,0.016121004
4256,meghalaya,2021,1,Others,23031,0.120663911
4257,meghalaya,2021,2,Xiaomi,48812,0.237313186
4258,meghalaya,2021,2,Samsung,38364,0.186517313
4259,meghalaya,2021,2,Vivo,32487,0.157944634
4260,meghalaya,2021,2,Oppo,27101,0.131759089
4261,meghalaya,2021,2,Realme,17555,0.085348541
4262,meghalaya,2021,2,Apple,3658,0.01778439
4263,meghalaya,2021,2,Huawei,3596,0.017482959
4264,meghalaya,2021,2,Asus,3185,0.015484768
4265,meghalaya,2021,2,Motorola,3069,0.014920802
4266,meghalaya,2021,2,Micromax,3045,0.014804119
4267,meghalaya,2021,2,Others,24814,0.120640199
4268,meghalaya,2021,3,Xiaomi,52800,0.236702307
4269,meghalaya,2021,3,Samsung,39809,0.178463677
4270,meghalaya,2021,3,Vivo,36214,0.162347298
4271,meghalaya,2021,3,Oppo,29861,0.13386681
4272,meghalaya,2021,3,Realme,20601,0.092354247
4273,meghalaya,2021,3,Apple,4026,0.018048551
4274,meghalaya,2021,3,Huawei,3953,0.017721292
4275,meghalaya,2021,3,Motorola,3086,0.013834533
4276,meghalaya,2021,3,Asus,3078,0.013798669
4277,meghalaya,2021,3,Micromax,3036,0.013610383
4278,meghalaya,2021,3,Others,26601,0.119252236
4279,meghalaya,2021,4,Xiaomi,57355,0.238712604
4280,meghalaya,2021,4,Samsung,41499,0.17271963
4281,meghalaya,2021,4,Vivo,38748,0.161269915
4282,meghalaya,2021,4,Oppo,31903,0.132780895
4283,meghalaya,2021,4,Realme,24878,0.103542711
4284,meghalaya,2021,4,Apple,4556,0.018962159
4285,meghalaya,2021,4,Huawei,3875,0.016127824
4286,meghalaya,2021,4,Motorola,3123,0.012997986
4287,meghalaya,2021,4,Asus,3113,0.012956365
4288,meghalaya,2021,4,HMD Global,3095,0.012881449
4289,meghalaya,2021,4,Others,28123,0.117048463
4290,meghalaya,2022,1,Xiaomi,60423,0.236175876
4291,meghalaya,2022,1,Samsung,42900,0.167683582
4292,meghalaya,2022,1,Vivo,41306,0.161453101
4293,meghalaya,2022,1,Oppo,34290,0.134029605
4294,meghalaya,2022,1,Realme,28354,0.110827513
4295,meghalaya,2022,1,Apple,4983,0.019477093
4296,meghalaya,2022,1,Huawei,3947,0.015427671
4297,meghalaya,2022,1,Tecno,3471,0.013567126
4298,meghalaya,2022,1,OnePlus,3191,0.012472688
4299,meghalaya,2022,1,Micromax,3139,0.012269435
4300,meghalaya,2022,1,Others,29835,0.116616309
4301,mizoram,2018,1,Xiaomi,2402,0.316344001
4302,mizoram,2018,1,Samsung,1295,0.170551824
4303,mizoram,2018,1,Vivo,903,0.118925326
4304,mizoram,2018,1,Oppo,698,0.091926775
4305,mizoram,2018,1,Apple,345,0.045436586
4306,mizoram,2018,1,Realme,303,0.039905176
4307,mizoram,2018,1,Gionee,257,0.033846964
4308,mizoram,2018,1,OnePlus,175,0.023047544
4309,mizoram,2018,1,Huawei,145,0.019096536
4310,mizoram,2018,1,Motorola,137,0.018042934
4311,mizoram,2018,1,Others,933,0.122876333
4312,mizoram,2018,2,Xiaomi,3325,0.319036653
4313,mizoram,2018,2,Samsung,1733,0.166282863
4314,mizoram,2018,2,Vivo,1292,0.123968528
4315,mizoram,2018,2,Oppo,1012,0.097102284
4316,mizoram,2018,2,Apple,475,0.045576665
4317,mizoram,2018,2,Realme,421,0.040395318
4318,mizoram,2018,2,Gionee,305,0.029265016
4319,mizoram,2018,2,OnePlus,215,0.020629438
4320,mizoram,2018,2,Motorola,206,0.01976588
4321,mizoram,2018,2,Huawei,202,0.019382076
4322,mizoram,2018,2,Others,1236,0.118595279
4323,mizoram,2018,3,Xiaomi,4634,0.319542132
4324,mizoram,2018,3,Samsung,2383,0.164322162
4325,mizoram,2018,3,Vivo,1925,0.132740312
4326,mizoram,2018,3,Oppo,1454,0.100262033
4327,mizoram,2018,3,Apple,594,0.040959868
4328,mizoram,2018,3,Realme,579,0.039925528
4329,mizoram,2018,3,Gionee,448,0.030892291
4330,mizoram,2018,3,Huawei,317,0.021859054
4331,mizoram,2018,3,OnePlus,263,0.01813543
4332,mizoram,2018,3,Motorola,260,0.017928562
4333,mizoram,2018,3,Others,1645,0.11343263
4334,mizoram,2018,4,Xiaomi,6297,0.325174284
4335,mizoram,2018,4,Samsung,3094,0.159772786
4336,mizoram,2018,4,Vivo,2757,0.142370256
4337,mizoram,2018,4,Oppo,2012,0.103898786
4338,mizoram,2018,4,Apple,792,0.040898528
4339,mizoram,2018,4,Realme,738,0.038109992
4340,mizoram,2018,4,Gionee,544,0.028091918
4341,mizoram,2018,4,Huawei,426,0.021998451
4342,mizoram,2018,4,Motorola,333,0.017195972
4343,mizoram,2018,4,Asus,315,0.01626646
4344,mizoram,2018,4,Others,2057,0.106222566
4345,mizoram,2019,1,Xiaomi,7660,0.323616392
4346,mizoram,2019,1,Samsung,3736,0.157836924
4347,mizoram,2019,1,Vivo,3532,0.14921842
4348,mizoram,2019,1,Oppo,2539,0.107266582
4349,mizoram,2019,1,Apple,952,0.040219687
4350,mizoram,2019,1,Realme,946,0.039966202
4351,mizoram,2019,1,Gionee,669,0.028263625
4352,mizoram,2019,1,Huawei,539,0.022771441
4353,mizoram,2019,1,Asus,380,0.016054077
4354,mizoram,2019,1,Motorola,376,0.015885087
4355,mizoram,2019,1,Others,2341,0.098901563
4356,mizoram,2019,2,Xiaomi,9295,0.32391274
4357,mizoram,2019,2,Samsung,4595,0.160126847
4358,mizoram,2019,2,Vivo,4465,0.155596599
4359,mizoram,2019,2,Oppo,3113,0.108482018
4360,mizoram,2019,2,Realme,1093,0.038088932
4361,mizoram,2019,2,Apple,1089,0.03794954
4362,mizoram,2019,2,Gionee,786,0.027390577
4363,mizoram,2019,2,Huawei,648,0.022581544
4364,mizoram,2019,2,Asus,499,0.017389183
4365,mizoram,2019,2,Motorola,429,0.014949819
4366,mizoram,2019,2,Others,2684,0.0935322
4367,mizoram,2019,3,Xiaomi,11089,0.324866702
4368,mizoram,2019,3,Vivo,5496,0.16101248
4369,mizoram,2019,3,Samsung,5142,0.150641589
4370,mizoram,2019,3,Oppo,3809,0.111589617
4371,mizoram,2019,3,Realme,1321,0.038700416
4372,mizoram,2019,3,Apple,1263,0.03700123
4373,mizoram,2019,3,Gionee,940,0.027538525
4374,mizoram,2019,3,Huawei,793,0.023231968
4375,mizoram,2019,3,Asus,615,0.018017226
4376,mizoram,2019,3,Motorola,470,0.013769262
4377,mizoram,2019,3,Others,3196,0.093630984
4378,mizoram,2019,4,Xiaomi,12924,0.324650205
4379,mizoram,2019,4,Vivo,6726,0.168956769
4380,mizoram,2019,4,Samsung,5945,0.149338089
4381,mizoram,2019,4,Oppo,4544,0.114145043
4382,mizoram,2019,4,Realme,1585,0.039815117
4383,mizoram,2019,4,Apple,1442,0.036222965
4384,mizoram,2019,4,Gionee,1002,0.025170188
4385,mizoram,2019,4,Huawei,936,0.023512271
4386,mizoram,2019,4,Asus,592,0.014871009
4387,mizoram,2019,4,Motorola,503,0.012635334
4388,mizoram,2019,4,Others,3610,0.090683011
4389,mizoram,2020,1,Xiaomi,14848,0.319318695
4390,mizoram,2020,1,Vivo,8211,0.176584443
4391,mizoram,2020,1,Samsung,6761,0.145400976
4392,mizoram,2020,1,Oppo,5496,0.11819609
4393,mizoram,2020,1,Realme,1969,0.042344997
4394,mizoram,2020,1,Apple,1617,0.034774941
4395,mizoram,2020,1,Huawei,1068,0.022968236
4396,mizoram,2020,1,Gionee,1065,0.022903718
4397,mizoram,2020,1,Asus,695,0.014946558
4398,mizoram,2020,1,OnePlus,543,0.01167767
4399,mizoram,2020,1,Others,4226,0.090883675
4400,mizoram,2020,2,Xiaomi,17662,0.317810487
4401,mizoram,2020,2,Vivo,10175,0.183089214
4402,mizoram,2020,2,Samsung,7878,0.141756937
4403,mizoram,2020,2,Oppo,6795,0.122269407
4404,mizoram,2020,2,Realme,2389,0.042987728
4405,mizoram,2020,2,Apple,1766,0.03177745
4406,mizoram,2020,2,Gionee,1246,0.022420556
4407,mizoram,2020,2,Huawei,1228,0.022096664
4408,mizoram,2020,2,Asus,800,0.014395221
4409,mizoram,2020,2,OnePlus,583,0.010490517
4410,mizoram,2020,2,Others,5052,0.090905819
4411,mizoram,2020,3,Xiaomi,21725,0.31801215
4412,mizoram,2020,3,Vivo,12923,0.189167826
4413,mizoram,2020,3,Samsung,9501,0.139076338
4414,mizoram,2020,3,Oppo,8563,0.125345824
4415,mizoram,2020,3,Realme,3116,0.045612237
4416,mizoram,2020,3,Apple,2096,0.030681402
4417,mizoram,2020,3,Huawei,1466,0.021459416
4418,mizoram,2020,3,Gionee,1403,0.020537217
4419,mizoram,2020,3,Asus,966,0.014140379
4420,mizoram,2020,3,OnePlus,668,0.009778233
4421,mizoram,2020,3,Others,5888,0.086188978
4422,mizoram,2020,4,Xiaomi,24925,0.316584319
4423,mizoram,2020,4,Vivo,15062,0.191309649
4424,mizoram,2020,4,Samsung,11008,0.139817861
4425,mizoram,2020,4,Oppo,10055,0.127713353
4426,mizoram,2020,4,Realme,3782,0.048036987
4427,mizoram,2020,4,Apple,2443,0.031029709
4428,mizoram,2020,4,Huawei,1625,0.0206399
4429,mizoram,2020,4,Gionee,1501,0.019064917
4430,mizoram,2020,4,Asus,1064,0.013514372
4431,mizoram,2020,4,OnePlus,711,0.00903075
4432,mizoram,2020,4,Others,6555,0.083258183
4433,mizoram,2021,1,Xiaomi,27202,0.31722449
4434,mizoram,2021,1,Vivo,16866,0.196688047
4435,mizoram,2021,1,Samsung,11778,0.13735277
4436,mizoram,2021,1,Oppo,10894,0.127043732
4437,mizoram,2021,1,Realme,4253,0.049597668
4438,mizoram,2021,1,Apple,2669,0.031125364
4439,mizoram,2021,1,Huawei,1709,0.019930029
4440,mizoram,2021,1,Gionee,1527,0.01780758
4441,mizoram,2021,1,Asus,1248,0.014553936
4442,mizoram,2021,1,OnePlus,765,0.008921283
4443,mizoram,2021,1,Others,6839,0.079755102
4444,mizoram,2021,2,Xiaomi,29025,0.313607486
4445,mizoram,2021,2,Vivo,18400,0.198807157
4446,mizoram,2021,2,Samsung,12850,0.138840868
4447,mizoram,2021,2,Oppo,11743,0.126880024
4448,mizoram,2021,2,Realme,5072,0.054801625
4449,mizoram,2021,2,Apple,2898,0.031312127
4450,mizoram,2021,2,Huawei,1696,0.018324834
4451,mizoram,2021,2,Gionee,1512,0.016336762
4452,mizoram,2021,2,Asus,1214,0.01311695
4453,mizoram,2021,2,OnePlus,836,0.00903276
4454,mizoram,2021,2,Others,7306,0.078939407
4455,mizoram,2021,3,Xiaomi,31196,0.309954594
4456,mizoram,2021,3,Vivo,20570,0.204377676
4457,mizoram,2021,3,Samsung,13399,0.133128658
4458,mizoram,2021,3,Oppo,13112,0.130277107
4459,mizoram,2021,3,Realme,5997,0.059584488
4460,mizoram,2021,3,Apple,3145,0.031247827
4461,mizoram,2021,3,Huawei,1821,0.018092939
4462,mizoram,2021,3,Gionee,1601,0.015907081
4463,mizoram,2021,3,Asus,1176,0.011684402
4464,mizoram,2021,3,OnePlus,985,0.00978668
4465,mizoram,2021,3,Others,7645,0.075958548
4466,mizoram,2021,4,Xiaomi,33819,0.311969005
4467,mizoram,2021,4,Vivo,22023,0.203154836
4468,mizoram,2021,4,Samsung,14081,0.129892533
4469,mizoram,2021,4,Oppo,13819,0.12747567
4470,mizoram,2021,4,Realme,7453,0.068751441
4471,mizoram,2021,4,Apple,3532,0.032581523
4472,mizoram,2021,4,Huawei,1796,0.016567501
4473,mizoram,2021,4,Gionee,1559,0.014381255
4474,mizoram,2021,4,OnePlus,1163,0.010728287
4475,mizoram,2021,4,Asus,1159,0.010691389
4476,mizoram,2021,4,Others,8001,0.073806559
4477,mizoram,2022,1,Xiaomi,35679,0.309458346
4478,mizoram,2022,1,Vivo,23611,0.204787718
4479,mizoram,2022,1,Oppo,14866,0.128938809
4480,mizoram,2022,1,Samsung,14652,0.127082701
4481,mizoram,2022,1,Realme,8423,0.073056074
4482,mizoram,2022,1,Apple,3803,0.032984952
4483,mizoram,2022,1,Huawei,1816,0.0157509
4484,mizoram,2022,1,Gionee,1563,0.013556529
4485,mizoram,2022,1,OnePlus,1271,0.011023895
4486,mizoram,2022,1,Tecno,1267,0.010989202
4487,mizoram,2022,1,Others,8344,0.072370875
4488,nagaland,2018,1,Xiaomi,4166,0.276369908
4489,nagaland,2018,1,Samsung,2382,0.158020433
